,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,y
0,0.4259016717266493,1.0,1.3400585885392502e-07,0.6957828945390835,0.8746070717996403,-0.020425407215952873,0.9016032343809716,0.7064025276537796,-0.02703978680074215,0.9635816518016258,0.5405257915952129,-0.032600823789834976,1.0,0.39508753027136084,-0.037682320922613144,0.683650959965303,0.4513608706294037,-0.006605853326618671,0.7081825716162887,0.2600178551168397,-0.017140179872512817,0.6925375633929223,0.14867465645895347,-0.02869156375527382,0.6690494389645858,0.039111149188782626,-0.03784261643886566,0.4936937730007343,0.4451433973550401,-0.005563568323850632,0.49230675088997006,0.2416095773207733,-0.014300334267318249,0.45928853924671387,0.1159612545206241,-0.02598673477768898,0.41676106719112993,0.0,-0.03562072291970253,0.3203944854062085,0.48274608096171784,-0.007763866800814867,0.26792457691531435,0.304896529877288,-0.017213867977261543,0.2242692368801879,0.1904414904242158,-0.026091882959008217,0.181688087498336,0.08207386002513437,-0.03303289785981178,0.14484332662008906,0.5550773082790532,-0.0124095119535923,0.08088389379618934,0.41213199624831465,-0.021940508857369423,0.03835363051963946,0.31707926358818006,-0.027061497792601585,0.0,0.2209708843947924,-0.030791807919740677,a
1,0.39042520113801116,1.0,2.6642135253496235e-07,0.6586396806035647,0.8852241040300879,-0.02211521938443184,0.8717759359144913,0.7301423798690638,-0.030295874923467636,0.9591318963220645,0.5749664647825697,-0.03697037324309349,1.0,0.43277559622933154,-0.04287460073828697,0.6603050056577805,0.4652164048112539,-0.008346538059413433,0.6932259063393665,0.27481548090499386,-0.019132515415549278,0.679842589820128,0.16006502731150177,-0.030480090528726578,0.6592361895138633,0.04751491394986166,-0.03939329460263252,0.4756548203192665,0.45359070810386865,-0.006578897591680288,0.480192761854363,0.25232573480135073,-0.015349768102169037,0.44712955118989145,0.12127460583263,-0.026852674782276154,0.40723865693036304,0.0,-0.0361466109752655,0.3007071719651038,0.4910324516351251,-0.008186489343643188,0.25767150403437084,0.3111239173650174,-0.01814897730946541,0.21369452373929707,0.1926708633441243,-0.027584578841924667,0.17131363085706508,0.07992478955133413,-0.03462419658899307,0.12561455064184893,0.5642760267390869,-0.012197576463222504,0.07293258799544991,0.4231919402263459,-0.022580895572900772,0.034754419944616276,0.32725392002061376,-0.028437400236725807,0.0,0.2296008207138373,-0.03241349011659622,a
2,0.37428799336603774,1.0,2.821520297402458e-07,0.6349661452215297,0.8947718457492343,-0.021670714020729065,0.8412124788262193,0.7366657903137395,-0.029466945677995682,0.930799906026962,0.5867976564343536,-0.035618577152490616,1.0,0.4592218904187488,-0.041061561554670334,0.6204140843810699,0.47265579927824836,-0.010189703665673733,0.6495424885007476,0.28015207528840835,-0.02123492956161499,0.6452404497674248,0.16095004512860506,-0.03211713954806328,0.6385597438040828,0.04855694054685035,-0.040447890758514404,0.4418825122530198,0.4620615187512491,-0.008597532287240028,0.4396343631313257,0.2548795973714309,-0.01742127165198326,0.42308203639816155,0.11993190768361557,-0.027885673567652702,0.40510331874161115,0.0,-0.03606809303164482,0.279011595471568,0.4988779825967939,-0.01018865779042244,0.22881422983287814,0.3124501695421551,-0.020048627629876137,0.19807246001137632,0.19230662109631444,-0.02851361595094204,0.17393348999553407,0.08008077851970218,-0.03460397198796272,0.1209896793564668,0.5713526247280271,-0.014165273867547512,0.05769993097716783,0.4294895004451648,-0.02419702708721161,0.024143624149937586,0.33547050205228796,-0.029345573857426643,0.0,0.23912047118609728,-0.03261280804872513,a
3,0.38719912472647705,1.0,2.8227239567968354e-07,0.6393007257213923,0.889030375460749,-0.02217385545372963,0.8364783228122098,0.7302776838328429,-0.03106524981558323,0.9217366150843002,0.5829543240365835,-0.038474101573228836,1.0,0.45827751315875,-0.04533802345395088,0.6236406498433639,0.46646541858166607,-0.011312372051179409,0.6500796955433465,0.2771627550144532,-0.022963477298617363,0.646496151000425,0.15791720203768292,-0.034612998366355896,0.6377676196023487,0.045475973899449476,-0.04350706934928894,0.448071564630134,0.45781951721179925,-0.009774080477654934,0.44723485981455535,0.25313907183529827,-0.019211703911423683,0.4217289406986446,0.11978197919479738,-0.030396297574043274,0.3908204508603183,0.0,-0.039161812514066696,0.2850966382255246,0.49384541086603057,-0.011387435719370842,0.2436932292240606,0.31108645648121436,-0.0213653314858675,0.21073784298600506,0.19321097750593733,-0.030120134353637695,0.18105823874816995,0.08475680054529759,-0.036580611020326614,0.12169263495112007,0.5648619492930647,-0.0154454680159688,0.06561048753994617,0.42469139952218926,-0.025181731209158897,0.029768351620672828,0.33237804956194544,-0.030257953330874443,0.0,0.2387680676446507,-0.03365052863955498,a
4,0.36534570795779403,1.0,3.1050518600750365e-07,0.6224402999765991,0.8966139515692898,-0.02028590627014637,0.8290703841629622,0.7412931630280151,-0.028261950239539146,0.9237294580328156,0.5929915690176205,-0.03481380641460419,1.0,0.46975651647031696,-0.04087018594145775,0.6071357145635976,0.4787948042371884,-0.011849358677864075,0.6436732959949358,0.28474905699097885,-0.023395713418722153,0.6474932842299977,0.16511979319140604,-0.03426389768719673,0.6448822421180486,0.05253021487352289,-0.042416930198669434,0.4348599145409592,0.4657382796787452,-0.010969794355332851,0.4380658504195047,0.25318495101270916,-0.02061217837035656,0.4221024441082351,0.1192041345635327,-0.031136173754930496,0.40148858333761794,0.0,-0.03911978006362915,0.2783921016562601,0.5007471851232913,-0.012898934073746204,0.23095083886276957,0.312479654032333,-0.022951720282435417,0.1972599697489775,0.19118405064806304,-0.03122895397245884,0.16822151005268807,0.07871185068236412,-0.03706096112728119,0.12401668048496256,0.5735639825686187,-0.017024973407387733,0.06628363823186546,0.4263237424858137,-0.026725981384515762,0.029319484931084792,0.3323876566223892,-0.03129307180643082,0.0,0.2363907223779277,-0.03401372954249382,a
5,0.38153204129988033,1.0,3.255858018746949e-07,0.6115948176362941,0.9015004387407143,-0.02020912803709507,0.7861274218807806,0.743790713715174,-0.028079388663172722,0.8919044064821486,0.5975226137682831,-0.03476009890437126,1.0,0.4915325161673985,-0.041097916662693024,0.6042426110536953,0.48106026886418535,-0.01179774384945631,0.6502337532856904,0.289890735697628,-0.02309023216366768,0.6685042210616297,0.16937654914229067,-0.033643439412117004,0.6759476376273402,0.05841791733507255,-0.04150183126330376,0.44480739008856063,0.4668201199406292,-0.011063388548791409,0.44767769153840725,0.25420709651750695,-0.019734380766749382,0.4416082212416628,0.11953913149322631,-0.028670724481344223,0.42839590110860193,0.0,-0.0354616716504097,0.2965882692709646,0.5003262547409129,-0.013224582187831402,0.2439516699610235,0.3114569310435247,-0.022893281653523445,0.2072038497091339,0.1952128210392069,-0.030019978061318398,0.17884854130516542,0.09053394956873817,-0.034813299775123596,0.1524709551611723,0.5732562251826875,-0.01771518960595131,0.08069492118946002,0.4278667421215914,-0.027242517098784447,0.03593366459889941,0.33568887742329306,-0.03124901093542576,0.0,0.24229841998840926,-0.03341725096106529,a
6,0.3752934685064536,1.0,3.7937454067105136e-07,0.603095905870203,0.8951367343732117,-0.01927778869867325,0.7738218055147801,0.7395460745516491,-0.027730366215109825,0.8839555003091991,0.5961289382846297,-0.03534703701734543,1.0,0.4957227719193178,-0.042712386697530746,0.5959762884859237,0.47776671455890324,-0.010343316942453384,0.6447360563679407,0.284507528503146,-0.021977854892611504,0.6609486687779659,0.16644398890410872,-0.03294180706143379,0.6677184851115928,0.05613340221876816,-0.04138656705617905,0.4404172626818497,0.4643724060217697,-0.010503907687962055,0.44567144103457823,0.2540284575421615,-0.020851900801062584,0.4366807211731661,0.12086561135658867,-0.03156707435846329,0.42332165247682046,0.0,-0.03948380425572395,0.2964623037314194,0.49926407360038616,-0.013546755537390709,0.25165187299723285,0.30990509621342494,-0.024846864864230156,0.21962650409246406,0.1899035652009678,-0.033441103994846344,0.19624871687561032,0.07971577847312948,-0.03915289416909218,0.15752998815257155,0.5743472483582436,-0.01865886151790619,0.0829500721464667,0.43235320943422634,-0.029511399567127228,0.03512327363811832,0.34161603984642186,-0.03436802700161934,0.0,0.24760830565144845,-0.03701363503932953,a
7,0.379411258307466,1.0,3.735214022526634e-07,0.5925344719870524,0.893452329872136,-0.019624684005975723,0.758628040331692,0.7424074379021602,-0.02868039533495903,0.8796980534334247,0.604310145552744,-0.03675192967057228,1.0,0.5055904097695911,-0.04445478692650795,0.5994359203926256,0.4791043252984384,-0.012204897589981556,0.647046370951212,0.2828652560567089,-0.0236422810703516,0.6628907768064896,0.16513243699376026,-0.03427005186676979,0.669679901220478,0.05221839019144434,-0.042427416890859604,0.44773228519471403,0.463042653053809,-0.012158907949924469,0.4576422128318272,0.250051218299738,-0.021544160321354866,0.45456994669119755,0.12037715223161032,-0.03143374249339104,0.4444363549306953,0.0,-0.03890347480773926,0.3071410182620773,0.4982929810442039,-0.014840802177786827,0.261397605613248,0.31204043655772823,-0.02508895844221115,0.22577540448935218,0.19548969719741194,-0.032949771732091904,0.19688009864834063,0.0859840446298869,-0.03834763914346695,0.17245241808137504,0.5748477560199864,-0.019691843539476395,0.09262728275966109,0.43577225212855525,-0.029690999537706375,0.04086559983471156,0.34849719710270644,-0.03396284207701683,0.0,0.2557844208234666,-0.036272019147872925,a
8,0.407268610622973,1.0,3.4608839882821485e-07,0.6067080258012446,0.9036556474813375,-0.01807275414466858,0.7629865423785777,0.750034839195636,-0.026592666283249855,0.8786535024852249,0.6184667644982188,-0.03450978919863701,1.0,0.5414690448925583,-0.04230555146932602,0.588652806616165,0.48880589470229563,-0.01309932116419077,0.6405497487122624,0.2943950405971592,-0.02421835996210575,0.6613392167188468,0.17226668345545135,-0.0339324064552784,0.6685145687328711,0.06281274192397836,-0.04147529974579811,0.4450842320629114,0.4753221422733404,-0.014052501879632473,0.445058402861997,0.2547887287673267,-0.023601802065968513,0.43697674976882867,0.11812285284099079,-0.032836902886629105,0.4194979775735684,0.0,-0.039863795042037964,0.3168872986879678,0.5118912788016516,-0.017474135383963585,0.2610595320538864,0.32332764361316413,-0.027924036607146263,0.22649307215250533,0.20403293931504954,-0.03630589321255684,0.1974371962979766,0.09496866693062771,-0.0421922393143177,0.19563682502600394,0.5888376502833556,-0.022877268493175507,0.10663935051410746,0.45514334249561,-0.03330758213996887,0.04717764321608193,0.366956640716904,-0.03842376545071602,0.0,0.274655465970784,-0.04156205803155899,a
9,0.437516753133945,1.0,4.020137964744208e-07,0.6208797110422166,0.911792352346782,-0.019968697801232338,0.7549399988920413,0.7804704681142831,-0.030925681814551353,0.8762643155910506,0.667183184578245,-0.041248660534620285,1.0,0.6026225342997912,-0.051534127444028854,0.6144553116797398,0.492792634309666,-0.016148420050740242,0.6809007297492451,0.2967414810255748,-0.02816099300980568,0.7160858665245734,0.17345126917456297,-0.037720080465078354,0.7399453091021783,0.06548393898422561,-0.04505279287695885,0.4823867759039852,0.4720697597291169,-0.017013268545269966,0.4975029618931302,0.25496291939650007,-0.02642565220594406,0.5002245038464992,0.12074726685426929,-0.03433297574520111,0.4978177413436667,0.0,-0.04025712609291077,0.35789990094741303,0.509994621589041,-0.020716851577162743,0.3020420571893581,0.3229214863791432,-0.03193562105298042,0.2674046691653076,0.2001146172912807,-0.04115936532616615,0.24443870449022592,0.08899476816005555,-0.04758954048156738,0.24547934584929298,0.5976714151120927,-0.026491576805710793,0.1286752430973702,0.4855389217466048,-0.038467876613140106,0.055172074240814675,0.4070135006809963,-0.044795047491788864,0.0,0.32024144158803486,-0.04863971844315529,a
